"Stimulus","Subject","Hand","Session","Block","Mode","Trial","Response","RT","Translation","Correct","Spoken","Written","SpokenProfile","WrittenProfile","Sequence","PositionInSession","Sex","Age","L1","OtherLanguages","NrLang","DS.Span","DS.Total","WST.Right","WST.Wrong","Raven.Right","English.Total","English.MC","English.Cloze","LDT.Hits","LDT.FalseAlarms","LDT.WordRT","LDT.NonwordRT","LDT.APrime","LDT.AverageRT","Simon.CorrectCongruent","Simon.CorrectIncongruent","Simon.CongruentRT","Simon.IncongruentRT","Simon.RTRatio","Simon.RTDifference","HD_LV_Niveau","HD_HV_Niveau","FR_LV_Niveau","FR_HV_Niveau","EN_LV_Niveau","EN_HV_Niveau","ProfileRight","zEnglish.MC","zEnglish.Cloze","English.Overall","Nonresponses","Status","Duration","Swedish","German","English","French","EnglishCognate","SwedishVoc","GermanVoc","EnglishVoc","FrenchVoc","SwedishCons","GermanCons","EnglishCons","FrenchCons","LevGer","LevEng","LevFre","ClosestCognate","MinLev","LevGerCons","LevEngCons","LevFreCons","ClosestCognateCons","MinLevCons","LevGerVoc","LevEngVoc","LevFreVoc","ClosestCognateVoc","MinLevVoc","FreqGerman","FreqEnglish","FreqFrench","FreqTot","FrenchFreq","EnglishFreq","GermanFreq"
"vaxla","1967","right",1,2,"Auditory",7,"yes",3590,"wechseln","1",15,14,0,0,"BDAC",4,"male",72,"monolingual","English",1,4,5,31.2916936068,NA,3,10,9,1,0.95,0,370,631.5,0.9875,500.75,1,1,610.5,661.5,1.0835380835,51,5,5,0,0,2,2,FALSE,-1.0106869736,-2.0172349903,-3.0279219639,39,"target",703,"vEksla","vEks@ln",NA,NA,"no","-E-a","-E-@-",NA,NA,"v-ksl-","v-ks-ln",NA,NA,0.2857142857,1,1,"vEks@ln",0.2857142857,0.2857142857,1,1,"v-ks-ln",0.2857142857,0.4,1,1,"-E-@-",0.4,25.87,0,0,25.87,NA,NA,"wechseln"
"vaxla","1936","right",1,1,"Auditory",21,"yes",2223,"wechseln","1",22,23,0,0,"DBCA",3,"male",60,"monolingual","English, French, Italian, Spanish",4,5,7,36,4,24,41,19,22,1,0,691,833,1,762,1,1,850.5,812,0.9547325103,-38.5,6,6,4,4,4,4,FALSE,1.1570062673,1.0890480379,2.2460543052,39,"target",703,"vEksla","vEks@ln",NA,NA,"no","-E-a","-E-@-",NA,NA,"v-ksl-","v-ks-ln",NA,NA,0.2857142857,1,1,"vEks@ln",0.2857142857,0.2857142857,1,1,"v-ks-ln",0.2857142857,0.4,1,1,"-E-@-",0.4,25.87,0,0,25.87,NA,NA,"wechseln"
"viktig","4420","right",1,1,"Visual",40,"no",818,"","0",12,7,0,0,"ADBC",4,"female",47,"monolingual","English, French",2,4,5,29,1,7,28,14,14,1,0.05,174,577,0.9875,375.5,1,1,368,471,1.2798913043,103,6,6,3,2,2,2,FALSE,0.0731596469,-0.0942978776,-0.0211382308,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6215","right",1,2,"Visual",35,"yes",2650,"wichtig","1",15,29,0,0,"BCAD",2,"male",72,"monolingual","English, French, Italian, Spanish",4,5,7,38,1,19,38,18,20,0.95,0.05,376,688,0.9736842105,532,1,1,516,610.5,1.1831395349,94.5,6,6,4,4,4,4,FALSE,0.9402369433,0.793211559,1.7334485022,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6516","right",1,1,"Visual",4,"yes",6162,"wichtig","1",14,10,0,0,"DBCA",3,"male",10,"monolingual","English",1,3,3,7,3,6,13,11,2,1,0,681,725.5,1,703.25,1,0.8571428571,484.5,628,1.2961816305,143.5,3,6,0,0,2,3,FALSE,-0.5771483254,-1.8693167509,-2.4464650763,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","1644","right",1,2,"Visual",32,"yes",1751,"wichtig","1",21,24,0,0,"BDAC",4,"female",45,"monolingual","English, French, Italian",3,4,6,34,0,19,32,15,17,1,0.05,300,1020,0.9875,660,1,1,423.5,461,1.0885478158,37.5,6,6,4,4,3,3,FALSE,0.289928971,0.3494568407,0.6393858116,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8094","right",1,2,"Visual",4,"yes",1734,"wichtig","1",21,22,0,0,"CADB",1,"male",56,"monolingual","English, French, Spanish",3,5,7,37,1,19,33,16,17,1,0.1,259,240,0.975,249.5,0.9285714286,1,373,408,1.0938337802,35,6,6,3,4,3,3,FALSE,0.5066982951,0.3494568407,0.8561551357,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","4854","right",1,2,"Visual",28,"yes",6771,"wichtig","1",8,24,0,0,"ADBC",4,"male",86,"monolingual","English, French, Italian",3,5,7,34,3,8,9,7,2,0.95,0.25,872,1404,0.9175438596,1138,1,0.9285714286,544,679,1.2481617647,135,4,3,2,1,2,1,FALSE,-1.4442256218,-1.8693167509,-3.3135423727,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6039","right",1,1,"Visual",1,"yes",3444,"wichtig","1",18,18,0,0,"CBDA",1,"female",59,"monolingual","English, French, Italian",3,5,8,31,2,3,21,12,9,0.95,0.05,230,493,0.9736842105,361.5,1,1,519.5,480.5,0.9249278152,-39,6,6,2,3,1,2,FALSE,-0.3603790013,-0.8338890748,-1.1942680761,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6832","right",1,1,"Visual",4,"yes",2058,"wichtig","1",21,26,0,0,"ADBC",4,"female",53,"monolingual","English, French, Spanish, Greek",4,5,8,36,1,20,33,14,19,1,0,317,355.5,1,336.25,1,1,653,642.5,0.9839203675,-10.5,6,6,3,3,2,2,FALSE,0.0731596469,0.6452933196,0.7184529664,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","3125","right",1,1,"Visual",12,"no",5856,"","0",8,9,0,0,"ADBC",4,"male",12,"bilingual","French",1,3,4,20,9,15,14,9,5,1,0.1,510.5,714.5,0.975,612.5,0.9285714286,0.9285714286,488,547,1.1209016393,59,6,6,6,6,1,1,FALSE,-1.0106869736,-1.4255620326,-2.4362490062,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","7540","right",1,1,"Visual",6,"no",2278,"","0",23,14,0,0,"BDAC",4,"female",59,"monolingual","English, French",2,3,5,31,2,13,29,14,15,1,0,605,773,1,689,0.9285714286,1,762,817,1.0721784777,55,6,6,3,3,3,3,FALSE,0.0731596469,0.0536203618,0.1267800087,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","2285","right",2,2,"Visual",11,"yes",2182,"wichtig","1",26,27,0,0,"CADB",1,"male",51,"monolingual","English, French",2,5,7,34,0,32,35,17,18,1,0.05,370.5,625,0.9875,497.75,1,1,537.5,594.5,1.1060465116,57,6,6,2,1,4,4,FALSE,0.7234676192,0.4973750801,1.2208426993,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","776","right",2,1,"Visual",23,"yes",4038,"wichtig","1",13,10,0,0,"ACBD",2,"female",40,"bilingual","English, Italian",2,4,6,29,13,11,6,6,0,1,0.35,428.5,1601,0.9125,1014.75,1,1,469,512.5,1.092750533,43.5,6,6,1,1,1,1,FALSE,-1.6609949459,-2.1651532298,-3.8261481756,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","1570","right",1,1,"Visual",49,"yes",1621,"wichtig","1",23,17,0,0,"BDAC",4,"male",29,"monolingual","English, French, Italian, Arabic",4,4,6,36,0,19,NA,NA,NA,1,0,253.5,515,1,384.25,1,0.9285714286,501,515,1.0279441118,14,6,6,4,4,4,4,FALSE,NA,NA,0.090944766,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","550","right",1,2,"Visual",11,"no",8075,"","0",22,24,0,0,"ACBD",2,"female",52,"bilingual","English, French, Italian",3,4,5,35,0,15,27,13,14,1,0.05,344.5,440,0.9875,392.25,1,1,705,729,1.0340425532,24,6,6,3,4,2,2,FALSE,-0.1436096772,-0.0942978776,-0.2379075549,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8706","right",1,1,"Visual",22,"yes",3797,"wichtig","1",6,16,0,0,"DACB",3,"male",70,"bilingual","English, French, Italian",3,5,7,34,2,7,15,7,8,0.95,0.1,254,324,0.9597953216,289,1,1,515,498.5,0.967961165,-16.5,4,5,1,2,1,2,FALSE,-1.4442256218,-0.9818073143,-2.426032936,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","3691","right",1,2,"Visual",48,"yes",1677,"wichtig","1",21,22,0,0,"ADBC",4,"female",59,"monolingual","English, French, Italian",3,5,8,35,0,18,38,18,20,1,0,347,448,1,397.5,1,1,583,582.5,0.9991423671,-0.5,5,5,3,3,3,4,FALSE,0.9402369433,0.793211559,1.7334485022,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","717","right",1,2,"Visual",35,"yes",1344,"wichtig","1",18,18,0,0,"BCAD",2,"female",15,"monolingual","English, French",2,5,6,29,9,21,25,12,13,1,0.2,81.5,417,0.95,249.25,0.9285714286,0.9285714286,422,428,1.0142180095,6,6,6,4,4,4,4,FALSE,-0.3603790013,-0.2422161171,-0.6025951184,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","9093","right",2,2,"Visual",5,"yes",2076,"wichtig","1",18,14,0,0,"BCAD",2,"female",15,"monolingual","English, French, Spanish",3,4,6,18,0,23,21,10,11,1,0.15,358.5,733,0.9625,545.75,1,0.8571428571,403.5,415.5,1.029739777,12,6,6,3,6,2,3,FALSE,-0.7939176495,-0.538052596,-1.3319702454,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8788","right",1,1,"Visual",22,"no",2205,"","0",27,7,0,0,"DBCA",3,"male",35,"monolingual","English, French, Russian",3,6,9,37,2,29,42,19,23,1,0.05,375,983,0.9875,679,0.8571428571,0.6428571429,501,481,0.9600798403,-20,6,6,5,5,6,6,FALSE,1.1570062673,1.2369662773,2.3939725447,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","3566","right",1,1,"Visual",40,"yes",1768,"wichtig","1",18,24,0,0,"CBDA",1,"female",29,"monolingual","English, French, Spanish",3,7,10,34,0,19,39,16,23,1,0,352,647,1,499.5,1,0.9285714286,359.5,416,1.157162726,56.5,6,6,2,1,4,4,FALSE,0.5066982951,1.2369662773,1.7436645724,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","7165","right",1,1,"Visual",45,"yes",4412,"wichtig","1",19,21,0,0,"CBDA",1,"male",16,"monolingual","English, French, Spanish",3,4,6,32,0,18,34,20,14,1,0,319.5,440,1,379.75,1,1,473,359.5,0.7600422833,-113.5,6,6,2,2,5,4,FALSE,1.3737755914,-0.0942978776,1.2794777138,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6843","right",1,2,"Visual",22,"yes",3193,"wichtig","1",13,16,0,0,"DACB",3,"male",71,"monolingual","English, French",2,5,6,31,0,4,28,16,12,0.9,0.05,482.5,1394,0.9597953216,938.25,1,1,586.5,583,0.9940323956,-3.5,6,6,1,1,4,4,FALSE,0.5066982951,-0.3901343565,0.1165639385,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","4369","right",1,2,"Visual",3,"yes",1680,"wichtig","1",22,28,0,0,"ADBC",4,"female",41,"monolingual","English, French, Italian, Spanish",4,6,10,34,0,29,33,15,18,1,0.15,232.5,402,0.9625,317.25,1,1,349.5,404,1.1559370529,54.5,5,6,3,5,3,3,FALSE,0.289928971,0.4973750801,0.7873040511,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8798","right",1,1,"Visual",37,"yes",2638,"wichtig","1",16,15,0,0,"ACBD",2,"male",15,"monolingual","English, French",2,4,5,20,12,18,14,7,7,1,0.25,405.5,638,0.9375,521.75,0.9285714286,1,462,393.5,0.8517316017,-68.5,4,6,1,1,2,2,FALSE,-1.4442256218,-1.1297255537,-2.5739511755,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","9802","right",1,2,"Visual",16,"yes",1937,"wichtig","1",19,19,1,0,"CBDA",1,"female",28,"monolingual","English, French, Italian, Spanish",4,4,6,34,0,18,37,19,18,1,0,158,324,1,241,1,1,383.5,408,1.0638852673,24.5,6,6,3,3,3,3,TRUE,1.1570062673,0.4973750801,1.6543813475,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","1264","left",1,1,"Visual",18,"no",1138,"","0",9,6,0,0,"ADBC",4,"male",12,"monolingual","French",1,4,5,17,21,19,11,9,2,1,0.25,345,608,0.9375,476.5,0.8571428571,0.8571428571,441,430,0.9750566893,-11,4,3,2,2,0,0,FALSE,-1.0106869736,-1.8693167509,-2.8800037245,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","5731","right",1,1,"Visual",46,"yes",2820,"wichtig","1",21,24,0,0,"CBDA",1,"female",76,"bilingual","English, French, Italian",3,4,6,38,0,16,41,19,22,0.95,0,758,1045.5,0.9875,901.75,1,1,1023.5,785,0.7669760625,-238.5,4,5,3,3,4,4,FALSE,1.1570062673,1.0890480379,2.2460543052,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6552","right",1,2,"Visual",46,"yes",1475,"wichtig","1",14,23,0,0,"BDAC",4,"female",15,"monolingual","English, French, Italian, Spanish",4,6,10,33,3,30,33,16,17,1,0,186,311.5,1,248.75,0.9285714286,0.9285714286,474,385,0.8122362869,-89,6,6,4,4,3,3,FALSE,0.5066982951,0.3494568407,0.8561551357,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","5277","right",1,1,"Visual",25,"yes",3583,"wichtig","1",16,15,0,0,"CADB",1,"male",27,"monolingual","English, French, Spanish",3,5,7,29,0,29,NA,NA,NA,1,0.05,174.5,175,0.9875,174.75,1,1,363.5,354,0.9738651994,-9.5,6,6,2,1,4,3,FALSE,NA,NA,-0.8673106478,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8509","right",1,2,"Visual",50,"yes",3246,"wichtig","1",17,19,0,0,"BCAD",2,"male",68,"bilingual","English, French, Italian",3,4,5,34,1,10,18,9,9,1,0.2,272.5,565.5,0.95,419,0.5,0.6428571429,766,675,0.8812010444,-91,6,6,1,1,3,3,FALSE,-1.0106869736,-0.8338890748,-1.8445760484,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","1350","right",1,1,"Visual",23,"yes",1358,"wichtig","1",18,26,0,0,"BCAD",2,"male",43,"bilingual","English, French, Italian, Spanish",4,7,10,38,0,31,38,17,21,0.95,0.05,133,224,0.9736842105,178.5,0.9285714286,1,369,340.5,0.9227642276,-28.5,6,6,5,5,4,4,FALSE,0.7234676192,0.9411297984,1.6645974176,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","9442","right",1,1,"Visual",26,"yes",2968,"wichtig","1",17,16,0,0,"BCAD",2,"female",23,"monolingual","English, French",2,4,6,32,2,27,34,14,20,1,0.05,230,336,0.9875,283,1,0.8571428571,365.5,399.5,1.0930232558,34,6,6,3,3,4,4,FALSE,0.0731596469,0.793211559,0.8663712059,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","527","right",1,2,"Visual",6,"yes",3332,"wichtig","1",9,15,0,0,"ACBD",2,"male",71,"monolingual","English, French",2,5,8,34,0,15,35,16,19,0.95,0.1,672,1578.5,0.9597953216,1125.25,1,1,760.5,703.5,0.9250493097,-57,4,4,2,2,3,3,FALSE,0.5066982951,0.6452933196,1.1519916146,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","8477","right",1,2,"Visual",43,"no",3050,"","0",17,16,0,0,"CADB",1,"female",42,"monolingual","English, French, Italian",3,6,8,36,3,25,26,13,13,1,0,264,330.5,1,297.25,1,0.9285714286,359.5,406,1.1293463143,46.5,6,6,3,3,1,1,FALSE,-0.1436096772,-0.2422161171,-0.3858257943,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","7215","right",1,1,"Visual",21,"yes",2996,"wichtig","1",5,19,0,0,"DACB",3,"male",74,"monolingual","English, French, Italian",3,2,4,34,2,13,21,9,12,0.9,0.05,370,1218,0.9597953216,794,1,1,571.5,601.5,1.0524934383,30,6,6,4,4,4,2,FALSE,-1.0106869736,-0.3901343565,-1.4008213301,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6599","right",1,2,"Visual",9,"yes",3395,"wichtig","1",12,6,0,0,"BDAC",4,"female",10,"bilingual","English, French",2,3,4,9,7,12,6,6,0,0.95,0.05,372,691,0.9736842105,531.5,0.9285714286,1,663,618.5,0.9328808446,-44.5,6,6,1,3,1,2,FALSE,-1.6609949459,-2.1651532298,-3.8261481756,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","1034","right",1,2,"Visual",13,"yes",4556,"wichtig","1",19,20,0,0,"DBCA",3,"female",51,"monolingual","English, French, Italian",3,5,6,32,0,23,19,8,11,1,0,327.5,506.5,1,417,1,1,526,514,0.9771863118,-12,5,5,2,2,3,2,FALSE,-1.2274562977,-0.538052596,-1.7655088936,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","2151","right",1,1,"Visual",49,"yes",1734,"wichtig","1",13,15,0,0,"ADBC",4,"female",26,"monolingual","English, French, Italian, Spanish",4,8,11,32,0,28,33,17,16,1,0.05,411,585,0.9875,498,0.9285714286,1,589,405,0.6876061121,-184,6,6,4,5,4,4,FALSE,0.7234676192,0.2015386012,0.9250062204,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
"viktig","6178","right",1,1,"Visual",28,"yes",2563,"wichtig","1",19,14,0,0,"ADBC",4,"female",15,"monolingual","English, French",2,3,4,25,9,27,21,11,10,1,0.05,274,334,0.9875,304,0.8571428571,1,536,490,0.9141791045,-46,5,5,1,2,4,3,FALSE,-0.5771483254,-0.6859708354,-1.2631191608,32,"target",NA,"viktig","wichtig",NA,NA,"no","-i-i-","-i-i-",NA,NA,"v-kt-g","w-cht-g",NA,NA,0.4285714286,1,1,"wichtig",0.4285714286,0.4285714286,1,1,"w-cht-g",0.4285714286,0,1,1,"-i-i-",0,175.72,0,0,175.72,NA,NA,"wichtig"
