Participant,Construction,Accent,Speaker,Item,Correct
S593,PO,None,Idan,10,FALSE
S593,PO,None,Idan,7,FALSE
S593,DO,None,Idan,1,TRUE
S593,DO,None,Idan,15,FALSE
S593,PO,None,Idan,9,FALSE
S595,PO,Accent,Idan,18,TRUE
S595,DO,Accent,Idan,13,FALSE
S595,PO,Accent,Idan,7,TRUE
S595,DO,Accent,Idan,4,TRUE
S595,PO,Accent,Idan,16,FALSE
S595,DO,Accent,Idan,1,FALSE
S595,DO,Accent,Idan,19,FALSE
S595,PO,Accent,Idan,5,TRUE
S595,PO,Accent,Idan,14,TRUE
S595,DO,Accent,Idan,6,FALSE
S595,PO,Accent,Idan,2,TRUE
S595,DO,Accent,Idan,15,FALSE
S595,PO,Accent,Idan,12,TRUE
S595,PO,Accent,Idan,3,TRUE
S595,DO,Accent,Idan,11,TRUE
S595,DO,Accent,Idan,17,FALSE
S595,PO,Accent,Idan,9,TRUE
S596,DO,None,Idan,17,FALSE
S596,PO,None,Idan,14,FALSE
S596,DO,None,Idan,11,TRUE
S596,DO,None,Idan,6,TRUE
S596,DO,None,Idan,19,FALSE
S596,DO,None,Idan,15,FALSE
S596,PO,None,Idan,16,FALSE
S596,PO,None,Idan,7,FALSE
S596,DO,None,Idan,20,FALSE
S596,PO,None,Idan,12,FALSE
S596,PO,None,Idan,10,FALSE
S596,PO,None,Idan,2,FALSE
S596,PO,None,Idan,18,FALSE
S596,DO,None,Idan,1,FALSE
S596,PO,None,Idan,9,FALSE
S596,DO,None,Idan,13,FALSE
S596,PO,None,Idan,3,FALSE
S596,DO,None,Idan,4,FALSE
S596,PO,None,Idan,5,FALSE
S597,DO,Accent,Idan,13,FALSE
S597,PO,Accent,Idan,14,TRUE
S597,PO,Accent,Idan,5,TRUE
S597,PO,Accent,Idan,18,TRUE
S597,PO,Accent,Idan,2,TRUE
S597,DO,Accent,Idan,17,FALSE
S597,PO,Accent,Idan,9,TRUE
S597,DO,Accent,Idan,19,FALSE
S597,PO,Accent,Idan,12,TRUE
S597,DO,Accent,Idan,15,FALSE
S597,DO,Accent,Idan,1,FALSE
S597,PO,Accent,Idan,16,TRUE
S597,DO,Accent,Idan,4,FALSE
S597,PO,Accent,Idan,3,TRUE
S597,PO,Accent,Idan,7,TRUE
S597,DO,Accent,Idan,11,FALSE
S597,DO,Accent,Idan,6,FALSE
S598,DO,Accent,Nezar,5,FALSE
S598,PO,Accent,Nezar,15,FALSE
S598,DO,Accent,Nezar,14,FALSE
S598,PO,Accent,Nezar,17,FALSE
S598,DO,Accent,Nezar,18,FALSE
S598,PO,Accent,Nezar,8,FALSE
S598,DO,Accent,Nezar,3,FALSE
S598,DO,Accent,Nezar,10,FALSE
S598,PO,Accent,Nezar,13,FALSE
S598,PO,Accent,Nezar,11,FALSE
S598,DO,Accent,Nezar,9,FALSE
S598,PO,Accent,Nezar,19,FALSE
S598,PO,Accent,Nezar,20,FALSE
S598,DO,Accent,Nezar,7,FALSE
S598,PO,Accent,Nezar,4,FALSE
S598,PO,Accent,Nezar,6,FALSE
S598,DO,Accent,Nezar,16,FALSE
S598,DO,Accent,Nezar,2,FALSE
S598,PO,Accent,Nezar,1,FALSE
S598,DO,Accent,Nezar,12,FALSE
S599,PO,None,Idan,12,TRUE
S599,PO,None,Idan,16,TRUE
S599,PO,None,Idan,18,TRUE
S599,DO,None,Idan,20,TRUE
S599,PO,None,Idan,14,TRUE
S599,PO,None,Idan,9,TRUE
S599,DO,None,Idan,4,FALSE
S599,DO,None,Idan,11,FALSE
S599,DO,None,Idan,15,TRUE
S599,DO,None,Idan,6,FALSE
S599,PO,None,Idan,3,TRUE
S599,PO,None,Idan,10,FALSE
S599,PO,None,Idan,7,TRUE
S599,PO,None,Idan,2,TRUE
S599,PO,None,Idan,5,TRUE
S599,DO,None,Idan,19,FALSE
S599,DO,None,Idan,13,TRUE
S599,DO,None,Idan,17,FALSE
S599,DO,None,Idan,1,FALSE
S600,DO,Accent,Nezar,11,TRUE
S600,PO,Accent,Nezar,2,FALSE
S600,PO,Accent,Nezar,7,FALSE
S600,DO,Accent,Nezar,17,TRUE
S600,DO,Accent,Nezar,6,TRUE
S600,DO,Accent,Nezar,1,FALSE
S600,PO,Accent,Nezar,10,TRUE
S600,PO,Accent,Nezar,14,FALSE
S600,DO,Accent,Nezar,20,FALSE
S600,PO,Accent,Nezar,18,FALSE
S600,DO,Accent,Nezar,15,FALSE
S600,DO,Accent,Nezar,4,FALSE
S600,PO,Accent,Nezar,5,FALSE
S600,DO,Accent,Nezar,13,TRUE
S600,DO,Accent,Nezar,19,FALSE
S600,PO,Accent,Nezar,3,FALSE
S600,PO,Accent,Nezar,12,TRUE
S600,PO,Accent,Nezar,9,TRUE
S604,DO,None,Nezar,20,TRUE
S604,DO,None,Nezar,17,TRUE
S604,DO,None,Nezar,1,TRUE
S604,DO,None,Nezar,13,TRUE
S604,PO,None,Nezar,18,TRUE
S604,DO,None,Nezar,4,TRUE
S604,DO,None,Nezar,19,TRUE
S604,PO,None,Nezar,10,TRUE
S604,DO,None,Nezar,11,FALSE
S604,PO,None,Nezar,7,TRUE
S604,DO,None,Nezar,15,TRUE
S604,DO,None,Nezar,8,TRUE
S604,PO,None,Nezar,12,TRUE
S604,PO,None,Nezar,16,TRUE
S604,PO,None,Nezar,2,TRUE
S604,PO,None,Nezar,3,TRUE
S604,PO,None,Nezar,5,TRUE
S604,PO,None,Nezar,9,TRUE
S604,DO,None,Nezar,6,FALSE
S606,PO,None,Idan,3,TRUE
S606,DO,None,Idan,20,FALSE
S606,DO,None,Idan,15,TRUE
S606,DO,None,Idan,19,FALSE
S606,PO,None,Idan,18,TRUE
S606,PO,None,Idan,16,FALSE
S606,DO,None,Idan,17,FALSE
S606,PO,None,Idan,12,TRUE
S606,PO,None,Idan,2,TRUE
S606,DO,None,Idan,4,TRUE
S606,PO,None,Idan,7,TRUE
S606,DO,None,Idan,13,TRUE
S606,DO,None,Idan,6,FALSE
S606,PO,None,Idan,5,TRUE
S606,PO,None,Idan,14,TRUE
S606,PO,None,Idan,9,TRUE
S606,DO,None,Idan,1,FALSE
S606,DO,None,Idan,11,TRUE
S606,PO,None,Idan,10,TRUE
S607,PO,Accent,Nezar,13,TRUE
S607,DO,Accent,Nezar,3,FALSE
S607,DO,Accent,Nezar,9,TRUE
S607,PO,Accent,Nezar,20,TRUE
S607,PO,Accent,Nezar,1,TRUE
S607,DO,Accent,Nezar,12,TRUE
S607,PO,Accent,Nezar,8,TRUE
S607,DO,Accent,Nezar,14,TRUE
S607,DO,Accent,Nezar,16,TRUE
S607,DO,Accent,Nezar,10,TRUE
S607,DO,Accent,Nezar,18,TRUE
S607,PO,Accent,Nezar,15,TRUE
S607,DO,Accent,Nezar,2,TRUE
S607,PO,Accent,Nezar,19,TRUE
S607,PO,Accent,Nezar,11,TRUE
S607,DO,Accent,Nezar,5,TRUE
S607,DO,Accent,Nezar,7,TRUE
S607,PO,Accent,Nezar,17,TRUE
S607,PO,Accent,Nezar,6,FALSE
S607,PO,Accent,Nezar,4,TRUE
S608,DO,Accent,Idan,12,FALSE
S608,DO,Accent,Idan,18,TRUE
S608,PO,Accent,Idan,11,FALSE
S608,DO,Accent,Idan,5,TRUE
S608,DO,Accent,Idan,2,TRUE
S608,PO,Accent,Idan,1,TRUE
S608,PO,Accent,Idan,17,TRUE
S608,DO,Accent,Idan,3,TRUE
S608,PO,Accent,Idan,13,TRUE
S608,PO,Accent,Idan,8,FALSE
S608,DO,Accent,Idan,14,FALSE
S608,PO,Accent,Idan,4,TRUE
S608,DO,Accent,Idan,9,TRUE
S608,DO,Accent,Idan,7,TRUE
S608,PO,Accent,Idan,19,TRUE
S608,PO,Accent,Idan,15,TRUE
S608,DO,Accent,Idan,16,TRUE
S608,PO,Accent,Idan,6,TRUE
S611,PO,Accent,Nezar,19,TRUE
S611,DO,Accent,Nezar,10,FALSE
S611,DO,Accent,Nezar,18,FALSE
S611,DO,Accent,Nezar,3,FALSE
S611,PO,Accent,Nezar,20,TRUE
S611,PO,Accent,Nezar,6,TRUE
S611,DO,Accent,Nezar,2,FALSE
S611,DO,Accent,Nezar,16,FALSE
S611,PO,Accent,Nezar,4,TRUE
S611,DO,Accent,Nezar,9,FALSE
S611,PO,Accent,Nezar,15,FALSE
S611,PO,Accent,Nezar,13,TRUE
S611,DO,Accent,Nezar,5,FALSE
S611,PO,Accent,Nezar,11,TRUE
S611,DO,Accent,Nezar,12,FALSE
S611,DO,Accent,Nezar,14,FALSE
S611,DO,Accent,Nezar,7,FALSE
S611,PO,Accent,Nezar,17,FALSE
S611,PO,Accent,Nezar,1,TRUE
S611,PO,Accent,Nezar,8,TRUE
S613,DO,Accent,Nezar,19,TRUE
S613,DO,Accent,Nezar,4,TRUE
S613,DO,Accent,Nezar,13,TRUE
S613,DO,Accent,Nezar,20,FALSE
S613,PO,Accent,Nezar,12,TRUE
S613,PO,Accent,Nezar,7,TRUE
S613,PO,Accent,Nezar,5,TRUE
S613,DO,Accent,Nezar,17,FALSE
S613,PO,Accent,Nezar,14,FALSE
S613,DO,Accent,Nezar,6,TRUE
S613,PO,Accent,Nezar,18,TRUE
S613,DO,Accent,Nezar,11,FALSE
S613,DO,Accent,Nezar,1,TRUE
S613,PO,Accent,Nezar,3,TRUE
S613,PO,Accent,Nezar,10,TRUE
S613,DO,Accent,Nezar,15,TRUE
S613,PO,Accent,Nezar,9,TRUE
S613,PO,Accent,Nezar,2,TRUE
S616,PO,None,Nezar,17,TRUE
S616,PO,None,Nezar,4,FALSE
S616,PO,None,Nezar,15,TRUE
S616,PO,None,Nezar,13,TRUE
S616,DO,None,Nezar,2,TRUE
S616,PO,None,Nezar,19,TRUE
S616,DO,None,Nezar,5,TRUE
S616,DO,None,Nezar,3,TRUE
S616,DO,None,Nezar,14,TRUE
S616,DO,None,Nezar,7,TRUE
S616,PO,None,Nezar,11,TRUE
S616,PO,None,Nezar,1,TRUE
S616,DO,None,Nezar,9,TRUE
S616,DO,None,Nezar,18,TRUE
S616,PO,None,Nezar,8,TRUE
S616,PO,None,Nezar,6,TRUE
S616,DO,None,Nezar,12,TRUE
S616,DO,None,Nezar,10,TRUE
S616,PO,None,Nezar,20,FALSE
S616,DO,None,Nezar,16,TRUE
S618,DO,Accent,Idan,4,FALSE
S618,DO,Accent,Idan,13,FALSE
S618,PO,Accent,Idan,5,TRUE
S618,PO,Accent,Idan,2,TRUE
S618,PO,Accent,Idan,3,TRUE
S618,PO,Accent,Idan,14,FALSE
S618,DO,Accent,Idan,19,FALSE
S618,DO,Accent,Idan,1,FALSE
S618,DO,Accent,Idan,15,FALSE
S618,DO,Accent,Idan,17,FALSE
S618,DO,Accent,Idan,6,FALSE
S618,PO,Accent,Idan,18,TRUE
S618,PO,Accent,Idan,16,TRUE
S618,PO,Accent,Idan,7,TRUE
S618,DO,Accent,Idan,11,FALSE
S618,PO,Accent,Idan,12,TRUE
S618,PO,Accent,Idan,9,TRUE
S620,DO,None,Nezar,19,TRUE
S620,DO,None,Nezar,20,TRUE
S620,DO,None,Nezar,13,TRUE
S620,DO,None,Nezar,1,TRUE
S620,PO,None,Nezar,18,TRUE
S620,PO,None,Nezar,16,TRUE
S620,PO,None,Nezar,9,TRUE
S620,DO,None,Nezar,15,TRUE
S620,DO,None,Nezar,8,TRUE
S620,PO,None,Nezar,10,FALSE
S620,DO,None,Nezar,6,TRUE
S620,PO,None,Nezar,2,TRUE
S620,PO,None,Nezar,5,TRUE
S620,DO,None,Nezar,17,TRUE
S620,DO,None,Nezar,4,TRUE
S620,PO,None,Nezar,3,TRUE
S620,PO,None,Nezar,12,TRUE
S620,PO,None,Nezar,7,TRUE
S620,DO,None,Nezar,11,FALSE
S625,PO,None,Idan,19,TRUE
S625,DO,None,Idan,16,TRUE
S625,DO,None,Idan,14,FALSE
S625,DO,None,Idan,3,TRUE
S625,DO,None,Idan,10,FALSE
S625,PO,None,Idan,4,TRUE
S625,DO,None,Idan,12,FALSE
S625,DO,None,Idan,9,FALSE
S625,PO,None,Idan,8,FALSE
S625,PO,None,Idan,13,FALSE
S625,PO,None,Idan,17,TRUE
S625,PO,None,Idan,15,FALSE
S625,DO,None,Idan,7,FALSE
S625,DO,None,Idan,2,TRUE
S625,PO,None,Idan,20,TRUE
S625,DO,None,Idan,18,FALSE
S625,PO,None,Idan,11,FALSE
S626,PO,None,Nezar,18,TRUE
S626,DO,None,Nezar,1,TRUE
S626,PO,None,Nezar,16,TRUE
S626,PO,None,Nezar,3,TRUE
S626,DO,None,Nezar,20,TRUE
S626,DO,None,Nezar,8,TRUE
S626,DO,None,Nezar,11,TRUE
S626,DO,None,Nezar,15,FALSE
S626,PO,None,Nezar,5,TRUE
S626,PO,None,Nezar,10,TRUE
S626,DO,None,Nezar,6,TRUE
S626,PO,None,Nezar,12,TRUE
S626,DO,None,Nezar,17,TRUE
S626,PO,None,Nezar,7,TRUE
S626,DO,None,Nezar,19,TRUE
S626,PO,None,Nezar,2,TRUE
S626,DO,None,Nezar,4,TRUE
S626,DO,None,Nezar,13,TRUE
S626,PO,None,Nezar,9,TRUE
S629,PO,None,Idan,5,TRUE
S629,DO,None,Idan,1,TRUE
S629,PO,None,Idan,14,TRUE
S629,PO,None,Idan,9,TRUE
S629,PO,None,Idan,3,TRUE
S629,DO,None,Idan,20,FALSE
S629,PO,None,Idan,16,TRUE
S629,PO,None,Idan,10,TRUE
S629,PO,None,Idan,18,TRUE
S629,DO,None,Idan,15,TRUE
S629,DO,None,Idan,4,TRUE
S629,DO,None,Idan,17,TRUE
S629,DO,None,Idan,11,TRUE
S629,PO,None,Idan,7,TRUE
S629,PO,None,Idan,2,TRUE
S629,DO,None,Idan,19,TRUE
S629,DO,None,Idan,13,TRUE
S629,DO,None,Idan,6,TRUE
S629,PO,None,Idan,12,TRUE
S633,PO,Accent,Idan,18,TRUE
S633,DO,Accent,Idan,17,FALSE
S633,PO,Accent,Idan,16,TRUE
S633,PO,Accent,Idan,9,TRUE
S633,PO,Accent,Idan,2,TRUE
S633,DO,Accent,Idan,1,TRUE
S633,DO,Accent,Idan,19,TRUE
S633,DO,Accent,Idan,6,FALSE
S633,PO,Accent,Idan,14,TRUE
S633,PO,Accent,Idan,5,TRUE
S633,DO,Accent,Idan,15,TRUE
S633,PO,Accent,Idan,3,TRUE
S633,DO,Accent,Idan,13,TRUE
S633,PO,Accent,Idan,7,FALSE
S633,DO,Accent,Idan,11,TRUE
S633,DO,Accent,Idan,4,TRUE
S633,PO,Accent,Idan,12,TRUE
S634,PO,Accent,Idan,19,FALSE
S634,DO,Accent,Idan,14,FALSE
S634,PO,Accent,Idan,11,FALSE
S634,DO,Accent,Idan,7,TRUE
S634,PO,Accent,Idan,15,FALSE
S634,DO,Accent,Idan,2,FALSE
S634,PO,Accent,Idan,1,FALSE
S634,PO,Accent,Idan,8,FALSE
S634,PO,Accent,Idan,4,FALSE
S634,DO,Accent,Idan,5,FALSE
S634,DO,Accent,Idan,16,FALSE
S634,PO,Accent,Idan,17,FALSE
S634,DO,Accent,Idan,3,FALSE
S634,DO,Accent,Idan,9,FALSE
S634,PO,Accent,Idan,13,FALSE
S634,DO,Accent,Idan,18,TRUE
S634,PO,Accent,Idan,6,FALSE
S634,DO,Accent,Idan,12,FALSE
S643,DO,None,Idan,4,TRUE
S643,PO,None,Idan,18,TRUE
S643,DO,None,Idan,13,FALSE
S643,DO,None,Idan,20,FALSE
S643,DO,None,Idan,11,FALSE
S643,PO,None,Idan,5,TRUE
S643,PO,None,Idan,7,TRUE
S643,PO,None,Idan,16,TRUE
S643,PO,None,Idan,9,TRUE
S643,DO,None,Idan,6,FALSE
S643,PO,None,Idan,14,TRUE
S643,PO,None,Idan,3,TRUE
S643,PO,None,Idan,10,FALSE
S643,DO,None,Idan,17,FALSE
S643,DO,None,Idan,19,FALSE
S643,PO,None,Idan,2,TRUE
S643,PO,None,Idan,12,TRUE
S643,DO,None,Idan,1,FALSE
S643,DO,None,Idan,15,FALSE
S645,DO,Accent,Nezar,18,TRUE
S645,PO,Accent,Nezar,17,TRUE
S645,PO,Accent,Nezar,20,TRUE
S645,PO,Accent,Nezar,19,TRUE
S645,PO,Accent,Nezar,13,FALSE
S645,PO,Accent,Nezar,8,TRUE
S645,DO,Accent,Nezar,2,TRUE
S645,PO,Accent,Nezar,6,TRUE
S645,DO,Accent,Nezar,10,TRUE
S645,DO,Accent,Nezar,14,TRUE
S645,PO,Accent,Nezar,4,TRUE
S645,PO,Accent,Nezar,15,TRUE
S645,DO,Accent,Nezar,7,TRUE
S645,DO,Accent,Nezar,9,TRUE
S645,DO,Accent,Nezar,12,FALSE
S645,DO,Accent,Nezar,3,TRUE
S645,PO,Accent,Nezar,1,TRUE
S645,DO,Accent,Nezar,16,TRUE
S645,DO,Accent,Nezar,5,TRUE
S645,PO,Accent,Nezar,11,TRUE
S65,DO,Accent,Nezar,19,FALSE
S65,PO,Accent,Nezar,5,TRUE
S65,PO,Accent,Nezar,9,TRUE
S65,DO,Accent,Nezar,4,FALSE
S65,DO,Accent,Nezar,17,FALSE
S65,PO,Accent,Nezar,3,TRUE
S65,DO,Accent,Nezar,6,FALSE
S65,DO,Accent,Nezar,15,TRUE
S65,PO,Accent,Nezar,7,TRUE
S65,DO,Accent,Nezar,13,TRUE
S65,PO,Accent,Nezar,10,TRUE
S65,DO,Accent,Nezar,20,FALSE
S65,PO,Accent,Nezar,2,TRUE
S65,PO,Accent,Nezar,14,TRUE
S65,PO,Accent,Nezar,12,TRUE
S65,DO,Accent,Nezar,11,TRUE
S65,DO,Accent,Nezar,1,TRUE
S65,PO,Accent,Nezar,18,TRUE
S651,PO,Accent,Nezar,3,TRUE
S651,DO,Accent,Nezar,11,FALSE
S651,PO,Accent,Nezar,2,TRUE
S651,DO,Accent,Nezar,17,FALSE
S651,PO,Accent,Nezar,14,TRUE
S651,DO,Accent,Nezar,1,TRUE
S651,PO,Accent,Nezar,18,FALSE
S651,PO,Accent,Nezar,10,FALSE
S651,DO,Accent,Nezar,6,FALSE
S651,PO,Accent,Nezar,5,FALSE
S651,DO,Accent,Nezar,20,FALSE
S651,PO,Accent,Nezar,9,TRUE
S651,PO,Accent,Nezar,12,TRUE
S651,DO,Accent,Nezar,15,FALSE
S651,DO,Accent,Nezar,13,FALSE
S651,PO,Accent,Nezar,7,TRUE
S651,DO,Accent,Nezar,19,TRUE
S651,DO,Accent,Nezar,4,FALSE
S655,DO,None,Nezar,10,TRUE
S655,PO,None,Nezar,20,TRUE
S655,PO,None,Nezar,1,TRUE
S655,PO,None,Nezar,19,TRUE
S655,PO,None,Nezar,6,TRUE
S655,DO,None,Nezar,5,TRUE
S655,PO,None,Nezar,15,TRUE
S655,DO,None,Nezar,18,TRUE
S655,DO,None,Nezar,9,TRUE
S655,PO,None,Nezar,4,TRUE
S655,DO,None,Nezar,16,TRUE
S655,DO,None,Nezar,14,TRUE
S655,PO,None,Nezar,11,TRUE
S655,PO,None,Nezar,13,TRUE
S655,PO,None,Nezar,8,TRUE
S655,DO,None,Nezar,7,TRUE
S655,DO,None,Nezar,3,TRUE
S655,DO,None,Nezar,2,TRUE
S655,DO,None,Nezar,12,TRUE
S655,PO,None,Nezar,17,TRUE
S658,DO,Accent,Nezar,20,TRUE
S658,DO,Accent,Nezar,6,FALSE
S658,DO,Accent,Nezar,17,FALSE
S658,PO,Accent,Nezar,10,FALSE
S658,PO,Accent,Nezar,7,FALSE
S658,PO,Accent,Nezar,3,FALSE
S658,PO,Accent,Nezar,9,FALSE
S658,PO,Accent,Nezar,18,FALSE
S658,DO,Accent,Nezar,4,FALSE
S658,DO,Accent,Nezar,13,FALSE
S658,DO,Accent,Nezar,15,FALSE
S658,PO,Accent,Nezar,14,FALSE
S658,DO,Accent,Nezar,11,FALSE
S658,PO,Accent,Nezar,12,FALSE
S658,PO,Accent,Nezar,5,FALSE
S658,PO,Accent,Nezar,2,FALSE
S658,DO,Accent,Nezar,1,FALSE
S658,DO,Accent,Nezar,19,FALSE
S660,PO,Accent,Idan,19,TRUE
S660,DO,Accent,Idan,12,TRUE
S660,PO,Accent,Idan,13,TRUE
S660,PO,Accent,Idan,6,TRUE
S660,DO,Accent,Idan,18,TRUE
S660,DO,Accent,Idan,16,TRUE
S660,DO,Accent,Idan,5,FALSE
S660,PO,Accent,Idan,17,TRUE
S660,DO,Accent,Idan,9,TRUE
S660,PO,Accent,Idan,4,FALSE
S660,DO,Accent,Idan,2,TRUE
S660,DO,Accent,Idan,7,TRUE
S660,PO,Accent,Idan,11,TRUE
S660,PO,Accent,Idan,1,FALSE
S660,DO,Accent,Idan,14,FALSE
S660,DO,Accent,Idan,3,FALSE
S660,PO,Accent,Idan,15,TRUE
S660,PO,Accent,Idan,8,TRUE
S662,PO,None,Idan,12,TRUE
S662,PO,None,Idan,18,TRUE
S662,DO,None,Idan,13,TRUE
S662,DO,None,Idan,11,TRUE
S662,DO,None,Idan,6,TRUE
S662,PO,None,Idan,14,TRUE
S662,PO,None,Idan,16,TRUE
S662,PO,None,Idan,5,TRUE
S662,DO,None,Idan,1,TRUE
S662,DO,None,Idan,20,TRUE
S662,PO,None,Idan,2,TRUE
S662,PO,None,Idan,9,TRUE
S662,PO,None,Idan,7,TRUE
S662,DO,None,Idan,19,TRUE
S662,DO,None,Idan,4,TRUE
S662,DO,None,Idan,17,TRUE
S662,PO,None,Idan,10,TRUE
S662,DO,None,Idan,15,TRUE
S662,PO,None,Idan,3,TRUE
S666,DO,None,Idan,6,TRUE
S666,PO,None,Idan,10,TRUE
S666,DO,None,Idan,1,FALSE
S666,PO,None,Idan,5,TRUE
S666,DO,None,Idan,20,FALSE
S666,PO,None,Idan,14,TRUE
S666,DO,None,Idan,19,FALSE
S666,PO,None,Idan,12,TRUE
S666,DO,None,Idan,13,FALSE
S666,DO,None,Idan,15,TRUE
S666,DO,None,Idan,17,FALSE
S666,DO,None,Idan,11,FALSE
S666,DO,None,Idan,4,FALSE
S666,PO,None,Idan,18,TRUE
S666,PO,None,Idan,3,TRUE
S666,PO,None,Idan,9,TRUE
S666,PO,None,Idan,16,TRUE
S666,PO,None,Idan,2,FALSE
S666,PO,None,Idan,7,FALSE
S667,DO,None,Nezar,10,TRUE
S667,DO,None,Nezar,14,TRUE
S667,DO,None,Nezar,18,TRUE
S667,PO,None,Nezar,20,TRUE
S667,PO,None,Nezar,19,TRUE
S667,PO,None,Nezar,6,TRUE
S667,DO,None,Nezar,12,TRUE
S667,DO,None,Nezar,2,FALSE
S667,PO,None,Nezar,13,TRUE
S667,DO,None,Nezar,5,FALSE
S667,DO,None,Nezar,16,TRUE
S667,DO,None,Nezar,9,FALSE
S667,PO,None,Nezar,4,FALSE
S667,PO,None,Nezar,8,TRUE
S667,PO,None,Nezar,11,FALSE
S667,DO,None,Nezar,3,FALSE
S667,DO,None,Nezar,7,FALSE
S667,PO,None,Nezar,15,TRUE
S667,PO,None,Nezar,1,TRUE
S667,PO,None,Nezar,17,FALSE
S668,PO,None,Idan,20,FALSE
S668,PO,None,Idan,19,TRUE
S668,PO,None,Idan,15,TRUE
S668,PO,None,Idan,13,FALSE
S668,DO,None,Idan,12,FALSE
S668,DO,None,Idan,14,FALSE
S668,DO,None,Idan,7,FALSE
S668,DO,None,Idan,10,FALSE
S668,PO,None,Idan,17,FALSE
S668,DO,None,Idan,16,FALSE
S668,PO,None,Idan,4,TRUE
S668,DO,None,Idan,2,FALSE
S668,DO,None,Idan,3,FALSE
S668,PO,None,Idan,11,FALSE
S668,PO,None,Idan,8,FALSE
S668,DO,None,Idan,18,TRUE
S668,DO,None,Idan,9,FALSE
S669,DO,Accent,Idan,15,FALSE
S669,PO,Accent,Idan,18,FALSE
S669,DO,Accent,Idan,1,TRUE
S669,PO,Accent,Idan,7,TRUE
S669,PO,Accent,Idan,14,TRUE
S669,DO,Accent,Idan,6,TRUE
S669,PO,Accent,Idan,9,TRUE
S669,PO,Accent,Idan,2,TRUE
S669,DO,Accent,Idan,11,FALSE
S669,PO,Accent,Idan,16,FALSE
S669,PO,Accent,Idan,3,FALSE
S669,DO,Accent,Idan,17,FALSE
S669,DO,Accent,Idan,19,FALSE
S669,PO,Accent,Idan,12,TRUE
S669,PO,Accent,Idan,5,FALSE
S669,DO,Accent,Idan,13,TRUE
S669,DO,Accent,Idan,4,FALSE
S67,PO,None,Nezar,10,TRUE
S67,DO,None,Nezar,8,TRUE
S67,DO,None,Nezar,17,TRUE
S67,PO,None,Nezar,18,FALSE
S67,PO,None,Nezar,7,FALSE
S67,PO,None,Nezar,12,FALSE
S67,PO,None,Nezar,5,FALSE
S67,PO,None,Nezar,9,TRUE
S67,DO,None,Nezar,13,TRUE
S67,DO,None,Nezar,1,FALSE
S67,PO,None,Nezar,16,TRUE
S67,DO,None,Nezar,19,TRUE
S67,DO,None,Nezar,6,FALSE
S67,DO,None,Nezar,4,TRUE
S67,DO,None,Nezar,20,FALSE
S67,PO,None,Nezar,2,FALSE
S67,DO,None,Nezar,15,TRUE
S67,PO,None,Nezar,3,TRUE
S67,DO,None,Nezar,11,FALSE
S670,PO,None,Nezar,9,TRUE
S670,PO,None,Nezar,2,FALSE
S670,DO,None,Nezar,19,TRUE
S670,DO,None,Nezar,11,FALSE
S670,PO,None,Nezar,12,TRUE
S670,DO,None,Nezar,8,FALSE
S670,PO,None,Nezar,10,TRUE
S670,PO,None,Nezar,7,TRUE
S670,PO,None,Nezar,5,TRUE
S670,DO,None,Nezar,17,TRUE
S670,DO,None,Nezar,15,TRUE
S670,PO,None,Nezar,18,TRUE
S670,PO,None,Nezar,16,FALSE
S670,PO,None,Nezar,3,TRUE
S670,DO,None,Nezar,1,TRUE
S670,DO,None,Nezar,13,TRUE
S670,DO,None,Nezar,6,TRUE
S670,DO,None,Nezar,4,FALSE
S670,DO,None,Nezar,20,TRUE
S675,PO,None,Idan,2,TRUE
S675,PO,None,Idan,9,TRUE
S675,DO,None,Idan,11,FALSE
S675,PO,None,Idan,10,TRUE
S675,DO,None,Idan,15,FALSE
S675,DO,None,Idan,13,TRUE
S675,PO,None,Idan,5,TRUE
S675,PO,None,Idan,3,TRUE
S675,DO,None,Idan,4,TRUE
S675,PO,None,Idan,14,TRUE
S675,DO,None,Idan,1,TRUE
S675,PO,None,Idan,12,TRUE
S675,DO,None,Idan,20,FALSE
S675,DO,None,Idan,19,TRUE
S675,PO,None,Idan,16,TRUE
S675,PO,None,Idan,7,TRUE
S675,PO,None,Idan,18,TRUE
S675,DO,None,Idan,17,TRUE
S675,DO,None,Idan,6,TRUE
S68,DO,Accent,Idan,18,TRUE
S68,PO,Accent,Idan,4,TRUE
S68,DO,Accent,Idan,14,TRUE
S68,DO,Accent,Idan,3,TRUE
S68,DO,Accent,Idan,9,TRUE
S68,PO,Accent,Idan,15,TRUE
S68,PO,Accent,Idan,8,TRUE
S68,DO,Accent,Idan,2,TRUE
S68,DO,Accent,Idan,5,TRUE
S68,PO,Accent,Idan,13,FALSE
S68,DO,Accent,Idan,7,TRUE
S68,PO,Accent,Idan,19,TRUE
S68,DO,Accent,Idan,16,TRUE
S68,PO,Accent,Idan,11,FALSE
S68,PO,Accent,Idan,6,TRUE
S68,PO,Accent,Idan,1,TRUE
S68,PO,Accent,Idan,17,TRUE
S68,DO,Accent,Idan,12,TRUE
S682,DO,Accent,Nezar,16,TRUE
S682,DO,Accent,Nezar,5,TRUE
S682,DO,Accent,Nezar,18,TRUE
S682,PO,Accent,Nezar,17,TRUE
S682,PO,Accent,Nezar,4,TRUE
S682,DO,Accent,Nezar,12,TRUE
S682,PO,Accent,Nezar,19,TRUE
S682,DO,Accent,Nezar,7,TRUE
S682,DO,Accent,Nezar,3,TRUE
